X,Y,SCF,SCFshift,G1 - r= 7,G2-0 R_cut = 7,G2-1 R_cut = 7,G2-2 R_cut = 7,G2-3 R_cut = 7,G3-0 R_cut = 7,G3-1 R_cut = 7,G3-2 R_cut = 7,G3-3 R_cut = 7,G1 - r= 8,G2-0 R_cut = 8,G2-1 R_cut = 8,G2-2 R_cut = 8,G2-3 R_cut = 8,G3-0 R_cut = 8,G3-1 R_cut = 8,G3-2 R_cut = 8,G3-3 R_cut = 8,G1 - r= 9,G2-0 R_cut = 9,G2-1 R_cut = 9,G2-2 R_cut = 9,G2-3 R_cut = 9,G3-0 R_cut = 9,G3-1 R_cut = 9,G3-2 R_cut = 9,G3-3 R_cut = 9,G1 - r= 10,G2-0 R_cut = 10,G2-1 R_cut = 10,G2-2 R_cut = 10,G2-3 R_cut = 10,G3-0 R_cut = 10,G3-1 R_cut = 10,G3-2 R_cut = 10,G3-3 R_cut = 10,G1 - r= 11,G2-0 R_cut = 11,G2-1 R_cut = 11,G2-2 R_cut = 11,G2-3 R_cut = 11,G3-0 R_cut = 11,G3-1 R_cut = 11,G3-2 R_cut = 11,G3-3 R_cut = 11,G1 - r= 12,G2-0 R_cut = 12,G2-1 R_cut = 12,G2-2 R_cut = 12,G2-3 R_cut = 12,G3-0 R_cut = 12,G3-1 R_cut = 12,G3-2 R_cut = 12,G3-3 R_cut = 12,G4-0  R_cut = 7,G4-1  R_cut = 7,G4-2  R_cut = 7,G4-3  R_cut = 7,G4-4  R_cut = 7,G4-5  R_cut = 7,G5-0  R_cut = 7,G5-1  R_cut = 7,G5-2  R_cut = 7,G5-3  R_cut = 7,G5-4  R_cut = 7,G5-5  R_cut = 7,G4-0  R_cut = 8,G4-1  R_cut = 8,G4-2  R_cut = 8,G4-3  R_cut = 8,G4-4  R_cut = 8,G4-5  R_cut = 8,G5-0  R_cut = 8,G5-1  R_cut = 8,G5-2  R_cut = 8,G5-3  R_cut = 8,G5-4  R_cut = 8,G5-5  R_cut = 8,G4-0  R_cut = 9,G4-1  R_cut = 9,G4-2  R_cut = 9,G4-3  R_cut = 9,G4-4  R_cut = 9,G4-5  R_cut = 9,G5-0  R_cut = 9,G5-1  R_cut = 9,G5-2  R_cut = 9,G5-3  R_cut = 9,G5-4  R_cut = 9,G5-5  R_cut = 9,G4-0  R_cut = 10,G4-1  R_cut = 10,G4-2  R_cut = 10,G4-3  R_cut = 10,G4-4  R_cut = 10,G4-5  R_cut = 10,G5-0  R_cut = 10,G5-1  R_cut = 10,G5-2  R_cut = 10,G5-3  R_cut = 10,G5-4  R_cut = 10,G5-5  R_cut = 10,G4-0  R_cut = 11,G4-1  R_cut = 11,G4-2  R_cut = 11,G4-3  R_cut = 11,G4-4  R_cut = 11,G4-5  R_cut = 11,G5-0  R_cut = 11,G5-1  R_cut = 11,G5-2  R_cut = 11,G5-3  R_cut = 11,G5-4  R_cut = 11,G5-5  R_cut = 11,G4-0  R_cut = 12,G4-1  R_cut = 12,G4-2  R_cut = 12,G4-3  R_cut = 12,G4-4  R_cut = 12,G4-5  R_cut = 12,G5-0  R_cut = 12,G5-1  R_cut = 12,G5-2  R_cut = 12,G5-3  R_cut = 12,G5-4  R_cut = 12,G5-5  R_cut = 12
1.1179142857142859,2.2358285714285717,-4270.71734376,-0.009899757187668001,1.2259289003965015,0.3283774520992305,2.0373534325837594,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-0.4271583479564227,-0.6218023238191893,0.3973272583396716,0.15995927865651136,1.7068210342864396,0.7481643827435428,3.3129137377868267,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-0.7277082415671895,-0.6238668564200632,0.5079147137814273,0.07396788071739574,2.2553846031047438,1.1678540521735332,4.7132867114141295,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.105650337051563,-0.560475924586864,0.6201201830027516,-0.07528455904670296,2.875794439357111,1.5907182289569572,6.182274403612619,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.521951093349704,-0.5229709731402077,0.7876551723835237,-0.2551733710891382,3.57812065477336,2.0909886885225033,7.88314658220693,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.917649254952661,-0.5921481776684102,0.957329845431224,-0.3666032552413191,4.344564057112245,2.643874110970158,9.75203926224912,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-2.239318678213185,-0.7394550251069842,1.0720574168231243,-0.4508163154586188,7.706519680744735,6.412433483242471,4.641737870553998,2.808414314742145,1.4959707670447018,0.8110396605530261,14.319572568522496,11.555447292077348,8.13029754717072,4.740474985311975,2.395797378189061,1.233839755594668,7.706519680744735,6.412433483242471,4.641737870553998,2.808414314742145,1.4959707670447018,0.8110396605530261,14.319572568522496,11.555447292077348,8.13029754717072,4.740474985311975,2.395797378189061,1.233839755594668,7.706519680744735,6.412433483242471,4.641737870553998,2.808414314742145,1.4959707670447018,0.8110396605530261,14.319572568522496,11.555447292077348,8.13029754717072,4.740474985311975,2.395797378189061,1.233839755594668,7.706519680744735,6.412433483242471,4.641737870553998,2.808414314742145,1.4959707670447018,0.8110396605530261,14.319572568522496,11.555447292077348,8.13029754717072,4.740474985311975,2.395797378189061,1.233839755594668,7.706519680744735,6.412433483242471,4.641737870553998,2.808414314742145,1.4959707670447018,0.8110396605530261,14.319572568522496,11.555447292077348,8.13029754717072,4.740474985311975,2.395797378189061,1.233839755594668
1.1179142857142859,3.3537428571428576,-4270.70672559,0.0007184128126027645,1.379008828799909,0.2988660055694749,1.925593332373001,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-0.5627827976927784,-0.7564784073826949,0.8984485855764549,-0.03954471652480418,1.8732438018817734,0.6841024143722458,3.2057939287377626,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-0.836366376112706,-0.8842867903463065,1.1871500336273562,-0.20403858773251232,2.449560747277158,1.0897099563339898,4.588442530714942,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-1.2058754618881304,-0.9188336001022331,1.4569052981173394,-0.45654441825967373,3.082119693291256,1.5052054407948794,6.05128428733449,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-1.6133482798950662,-0.9427861310686018,1.726917486532848,-0.7283426750255305,3.8004087130469832,1.992735949244238,7.745144858330669,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-2.0029457168618117,-1.0679995586710958,1.9696894020855817,-0.8896788042936274,4.575412788048438,2.5374430530482166,9.610665822540533,3.625870653521901,3.1037937844955072,2.4350568745631285,1.6965909777256014,-2.321267433807617,-1.2520820965217183,2.152183494932142,-1.0027672178180345,8.446207421842272,6.877918464978677,4.816095284838492,2.783293782474077,1.4010977179041104,0.6871037169802137,15.717528465352395,12.38799369056778,8.423172460376001,4.678350846875599,2.2175206031144303,1.0308595858778051,8.446207421842272,6.877918464978677,4.816095284838492,2.783293782474077,1.4010977179041104,0.6871037169802137,15.717528465352395,12.38799369056778,8.423172460376001,4.678350846875599,2.2175206031144303,1.0308595858778051,8.446207421842272,6.877918464978677,4.816095284838492,2.783293782474077,1.4010977179041104,0.6871037169802137,15.717528465352395,12.38799369056778,8.423172460376001,4.678350846875599,2.2175206031144303,1.0308595858778051,8.446207421842272,6.877918464978677,4.816095284838492,2.783293782474077,1.4010977179041104,0.6871037169802137,15.717528465352395,12.38799369056778,8.423172460376001,4.678350846875599,2.2175206031144303,1.0308595858778051,8.446207421842272,6.877918464978677,4.816095284838492,2.783293782474077,1.4010977179041104,0.6871037169802137,15.717528465352395,12.38799369056778,8.423172460376001,4.678350846875599,2.2175206031144303,1.0308595858778051
1.1179142857142859,4.471657142857143,-4270.70672386,0.0007201428124972153,1.379020199003889,0.2988599062526492,1.9255636829048972,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-0.5627945170822073,-0.7564943994245036,0.8985018618170573,-0.03954812772415109,1.8732557155279566,0.6840881281055767,3.205757040648034,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-0.8363751157503847,-0.884314197811807,1.1872166645651947,-0.204040976321405,2.449574866544996,1.0896922479171125,4.588398451426237,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-1.2058834073198141,-0.9188690176598322,1.4569826958636733,-0.45654864492835157,3.0821345991275617,1.5051860652104319,6.0512372329407285,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-1.6133551865951459,-0.9428265186385283,1.727000540459336,-0.7283475091449958,3.8004246448225683,1.9927134892530387,7.745092942823684,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-2.0029520114899877,-1.0680443657360408,1.969776427345395,-0.8896814885635471,4.575429305896944,2.5374186818860442,9.61061128878548,3.6258858432368184,3.1038080166747193,2.435069475624129,1.6966008377925552,-2.3212732550576067,-1.252129662843813,2.15227421592851,-1.0027673934740844,8.446259474492708,6.877949673818374,4.816105339461279,2.783289290234007,1.4010871193352137,0.6870892374720792,15.717627315296783,12.388048674139345,8.423188593874743,4.678341559106302,2.2175019330286756,1.030836859494554,8.446259474492708,6.877949673818374,4.816105339461279,2.783289290234007,1.4010871193352137,0.6870892374720792,15.717627315296783,12.388048674139345,8.423188593874743,4.678341559106302,2.2175019330286756,1.030836859494554,8.446259474492708,6.877949673818374,4.816105339461279,2.783289290234007,1.4010871193352137,0.6870892374720792,15.717627315296783,12.388048674139345,8.423188593874743,4.678341559106302,2.2175019330286756,1.030836859494554,8.446259474492708,6.877949673818374,4.816105339461279,2.783289290234007,1.4010871193352137,0.6870892374720792,15.717627315296783,12.388048674139345,8.423188593874743,4.678341559106302,2.2175019330286756,1.030836859494554,8.446259474492708,6.877949673818374,4.816105339461279,2.783289290234007,1.4010871193352137,0.6870892374720792,15.717627315296783,12.388048674139345,8.423188593874743,4.678341559106302,2.2175019330286756,1.030836859494554
1.1179142857142859,5.589571428571429,-4270.71734311,-0.009899107187266054,1.2259591136824814,0.32837591483150264,2.0373525723144637,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-0.42718072290158626,-0.6218160874938565,0.39738658850973974,0.159908634713018,1.7068547664297729,0.7481612591174355,3.312920947009364,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-0.7277276354875314,-0.6238995612084461,0.5080058054010885,0.0738898292231317,2.2554238083643128,1.1678502990300461,4.713296498755806,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-1.105668812911653,-0.5605254762565737,0.6202425499760816,-0.075394118365879,2.875836566634224,1.5907141217010008,6.182285375895693,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-1.5219688083393772,-0.5230314618320151,0.7878009380555583,-0.2553134995846768,3.578166207916272,2.090984009900733,7.883160296530845,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-1.9176662716860116,-0.5922186343001877,0.9574927179678859,-0.36676600465459697,4.344611455782583,2.643869050764642,9.752054623632436,3.4145876628032505,2.9063862201172226,2.260807332990987,1.559876769247896,-2.239335653100084,-0.739532473437409,1.0722360779832398,-0.4509951427662562,7.706673554924344,6.412534916633499,4.641781120640263,2.8084169606414946,1.4959613085807997,0.8110298694572202,14.31986231730549,11.555630664701553,8.13037214304497,4.740476308270257,2.395776734804636,1.2338210864419223,7.706673554924344,6.412534916633499,4.641781120640263,2.8084169606414946,1.4959613085807997,0.8110298694572202,14.31986231730549,11.555630664701553,8.13037214304497,4.740476308270257,2.395776734804636,1.2338210864419223,7.706673554924344,6.412534916633499,4.641781120640263,2.8084169606414946,1.4959613085807997,0.8110298694572202,14.31986231730549,11.555630664701553,8.13037214304497,4.740476308270257,2.395776734804636,1.2338210864419223,7.706673554924344,6.412534916633499,4.641781120640263,2.8084169606414946,1.4959613085807997,0.8110298694572202,14.31986231730549,11.555630664701553,8.13037214304497,4.740476308270257,2.395776734804636,1.2338210864419223,7.706673554924344,6.412534916633499,4.641781120640263,2.8084169606414946,1.4959613085807997,0.8110298694572202,14.31986231730549,11.555630664701553,8.13037214304497,4.740476308270257,2.395776734804636,1.2338210864419223
1.1179142857142859,6.707485714285715,-4270.71312173,-0.0056777271875034785,1.3194149425634345,0.3177830681065588,2.0074857137523194,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-0.5047071285386527,-0.6863510287761493,0.6533233834256303,0.011640495325557498,1.8097277078767935,0.7261760497721288,3.2988396838346645,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-0.7917667668494864,-0.7584263585585113,0.87081548824216,-0.14127069867483652,2.3749808598526534,1.1412962550989931,4.6991434970540915,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-1.1652694547747993,-0.7521994320537608,1.0811163352263307,-0.3703431352809189,3.0032660966888396,1.561661980607696,6.1688316361877655,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-1.5773979696429656,-0.750870551624026,1.3165785588916685,-0.624450683772897,3.7158008454490195,2.057795345603476,7.8729259758544154,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-1.9699047163277923,-0.8532634723180285,1.5349806821627834,-0.7839384285774877,4.48763876064106,2.6079556451905725,9.743948142507652,3.5452937323131897,3.0283767929715517,2.3683596167284486,1.6443422346371361,-2.2902599553700487,-1.022849523394893,1.6948572990286546,-0.8998435172592969,8.167629863713412,6.7078171242888,4.758068371582158,2.8017879074918826,1.4494042134855012,0.7528992746891826,15.18961320629444,12.08630983529904,8.328095801879801,4.718077084265345,2.3044813549330825,1.1354061981250962,8.167629863713412,6.7078171242888,4.758068371582158,2.8017879074918826,1.4494042134855012,0.7528992746891826,15.18961320629444,12.08630983529904,8.328095801879801,4.718077084265345,2.3044813549330825,1.1354061981250962,8.167629863713412,6.7078171242888,4.758068371582158,2.8017879074918826,1.4494042134855012,0.7528992746891826,15.18961320629444,12.08630983529904,8.328095801879801,4.718077084265345,2.3044813549330825,1.1354061981250962,8.167629863713412,6.7078171242888,4.758068371582158,2.8017879074918826,1.4494042134855012,0.7528992746891826,15.18961320629444,12.08630983529904,8.328095801879801,4.718077084265345,2.3044813549330825,1.1354061981250962,8.167629863713412,6.7078171242888,4.758068371582158,2.8017879074918826,1.4494042134855012,0.7528992746891826,15.18961320629444,12.08630983529904,8.328095801879801,4.718077084265345,2.3044813549330825,1.1354061981250962
1.1179142857142859,7.825400000000001,-4270.70349561,0.003948392813072132,1.3994682383945396,0.2759852183711179,1.7994590085522573,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-0.5842640666082567,-0.7870153173557238,0.9984399329507287,-0.040523191258821756,1.8946798098849067,0.6256463861067203,3.038554549711706,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-0.8523100336171591,-0.9358562285346582,1.3109984307295672,-0.2010422748560428,2.4749016119266996,1.0159228578289086,4.387198829423502,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-1.2202954736515141,-0.9849029363061265,1.599526558440757,-0.4549162656908278,3.1088588705413267,1.4244137169294775,5.834319907952247,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-1.6258081216998932,-1.0178761588479912,1.87905391687281,-0.7259427433598971,3.828976263510922,1.8984282824813987,7.504403323701412,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-2.0142521857979934,-1.1510713877403895,2.1284693858886623,-0.8817946544138441,4.604999754944265,2.4349612121886346,9.356658104549744,3.653094548065482,3.1293106657261887,2.457657918084696,1.7142684622123943,-2.3316871804095474,-1.3401037625199608,2.3171995552028557,-0.9890624950013536,8.539203797986177,6.933343704002446,4.833624249855194,2.774650193421062,1.3811937291426233,0.6599984350012951,15.894272650395257,12.48539579368842,8.451070345162131,4.6606506988288645,2.1826905576005657,0.9884625481174074,8.539203797986177,6.933343704002446,4.833624249855194,2.774650193421062,1.3811937291426233,0.6599984350012951,15.894272650395257,12.48539579368842,8.451070345162131,4.6606506988288645,2.1826905576005657,0.9884625481174074,8.539203797986177,6.933343704002446,4.833624249855194,2.774650193421062,1.3811937291426233,0.6599984350012951,15.894272650395257,12.48539579368842,8.451070345162131,4.6606506988288645,2.1826905576005657,0.9884625481174074,8.539203797986177,6.933343704002446,4.833624249855194,2.774650193421062,1.3811937291426233,0.6599984350012951,15.894272650395257,12.48539579368842,8.451070345162131,4.6606506988288645,2.1826905576005657,0.9884625481174074,8.539203797986177,6.933343704002446,4.833624249855194,2.774650193421062,1.3811937291426233,0.6599984350012951,15.894272650395257,12.48539579368842,8.451070345162131,4.6606506988288645,2.1826905576005657,0.9884625481174074
2.2358285714285717,0.0,-4270.70760119,-0.00015718718714197166,1.3000003207515909,0.28280004906170614,1.829996327563783,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-0.49783493751112184,-0.7331496074123747,0.6681762152597767,0.3515788024455407,1.7902978129344964,0.6444895083883126,3.059306783664069,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-0.7865720200637669,-0.7921398426918984,0.8311839234345931,0.29384400481189304,2.3505446516239656,1.0399386201694047,4.403750538688924,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-1.1586276005045375,-0.7715993643188919,0.986597205225157,0.15370661327308804,2.9773902122253966,1.4509299343285387,5.849470326023333,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-1.5706845647769059,-0.7616327199382527,1.1829030892966186,-0.028522323796904336,3.6876097447204064,1.929420870651259,7.517333344108195,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-1.96345798552756,-0.8552125183625092,1.3727914269367445,-0.13770156175682735,4.4586752244612295,2.468692990100021,9.367493229671272,3.5187102814007556,3.0034515814045983,2.3461246950817785,1.6261901315806235,-2.2834755687439428,-1.0186300975514988,1.5078103319155107,-0.21805012783017869,8.053246168022737,6.620390094392153,4.708334669985944,2.780879078099164,1.4150514816018565,0.6813657112247968,14.985554466595397,11.929794698555492,8.238127008887737,4.676063600673133,2.249087461521349,1.028147778367371,8.053246168022737,6.620390094392153,4.708334669985944,2.780879078099164,1.4150514816018565,0.6813657112247968,14.985554466595397,11.929794698555492,8.238127008887737,4.676063600673133,2.249087461521349,1.028147778367371,8.053246168022737,6.620390094392153,4.708334669985944,2.780879078099164,1.4150514816018565,0.6813657112247968,14.985554466595397,11.929794698555492,8.238127008887737,4.676063600673133,2.249087461521349,1.028147778367371,8.053246168022737,6.620390094392153,4.708334669985944,2.780879078099164,1.4150514816018565,0.6813657112247968,14.985554466595397,11.929794698555492,8.238127008887737,4.676063600673133,2.249087461521349,1.028147778367371,8.053246168022737,6.620390094392153,4.708334669985944,2.780879078099164,1.4150514816018565,0.6813657112247968,14.985554466595397,11.929794698555492,8.238127008887737,4.676063600673133,2.249087461521349,1.028147778367371
2.2358285714285717,1.1179142857142859,-4270.71734385,-0.00989984718762571,1.2259289003965015,0.3283774520992305,2.0373534325837594,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-0.4271583479564227,-0.6218023238191893,0.39732725833967164,0.15995927865651138,1.7068210342864394,0.7481643827435428,3.312913737786827,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-0.7277082415671895,-0.6238668564200632,0.5079147137814273,0.07396788071739574,2.2553846031047438,1.1678540521735332,4.71328671141413,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.105650337051563,-0.560475924586864,0.6201201830027516,-0.07528455904670296,2.875794439357111,1.5907182289569572,6.182274403612619,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.521951093349704,-0.5229709731402077,0.7876551723835237,-0.2551733710891382,3.57812065477336,2.0909886885225033,7.883146582206929,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-1.917649254952661,-0.5921481776684102,0.957329845431224,-0.3666032552413191,4.344564057112245,2.6438741109701582,9.752039262249118,3.4145444683383,2.906345977155306,2.260771923257346,1.5598489253637369,-2.2393186782131855,-0.7394550251069842,1.0720574168231243,-0.4508163154586188,7.706519680744736,6.412433483242471,4.641737870553997,2.8084143147421456,1.4959707670447016,0.8110396605530261,14.3195725685225,11.55544729207735,8.130297547170718,4.740474985311976,2.395797378189061,1.233839755594668,7.706519680744736,6.412433483242471,4.641737870553997,2.8084143147421456,1.4959707670447016,0.8110396605530261,14.3195725685225,11.55544729207735,8.130297547170718,4.740474985311976,2.395797378189061,1.233839755594668,7.706519680744736,6.412433483242471,4.641737870553997,2.8084143147421456,1.4959707670447016,0.8110396605530261,14.3195725685225,11.55544729207735,8.130297547170718,4.740474985311976,2.395797378189061,1.233839755594668,7.706519680744736,6.412433483242471,4.641737870553997,2.8084143147421456,1.4959707670447016,0.8110396605530261,14.3195725685225,11.55544729207735,8.130297547170718,4.740474985311976,2.395797378189061,1.233839755594668,7.706519680744736,6.412433483242471,4.641737870553997,2.8084143147421456,1.4959707670447016,0.8110396605530261,14.3195725685225,11.55544729207735,8.130297547170718,4.740474985311976,2.395797378189061,1.233839755594668
2.2358285714285717,2.2358285714285717,-4270.72089878,-0.013454777187689615,1.139773707977775,0.33977196226290685,2.064662070912482,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-0.3592965276129836,-0.5461233351196156,0.1825037820389341,0.15303234725176404,1.6077206662755064,0.7708152587909387,3.32510196556916,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-0.6670688636980204,-0.49613153534972654,0.2272623415414374,0.0779516598864782,2.1416003730753124,1.1949240047022263,4.72580463381286,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-1.0481760385001189,-0.38967587476148063,0.2787960723031739,-0.04302625829162687,2.752176722964497,1.6203483724681016,6.19389554797711,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-1.466561803233336,-0.32223130662674876,0.3994158193507475,-0.186882948044642,3.444774368305616,2.124643257912902,7.891943663058981,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-1.8637650477671677,-0.36576810294253786,0.5335812749008575,-0.2699407943651611,4.2054351018904,2.6802549462385095,9.758596880541091,3.2881646861812257,2.788898734519902,2.1578912688396557,1.4796457733296242,-2.1852361208906683,-0.49452436554662516,0.6152304675698864,-0.33446425853064676,7.271732416940872,6.133168057104266,4.532087694690935,2.814197943184696,1.5494786912648428,0.8960691125443941,13.492241051426143,11.046959463236224,7.942605958361961,4.766812161810127,2.503416262726271,1.3764689787284383,7.271732416940872,6.133168057104266,4.532087694690935,2.814197943184696,1.5494786912648428,0.8960691125443941,13.492241051426143,11.046959463236224,7.942605958361961,4.766812161810127,2.503416262726271,1.3764689787284383,7.271732416940872,6.133168057104266,4.532087694690935,2.814197943184696,1.5494786912648428,0.8960691125443941,13.492241051426143,11.046959463236224,7.942605958361961,4.766812161810127,2.503416262726271,1.3764689787284383,7.271732416940872,6.133168057104266,4.532087694690935,2.814197943184696,1.5494786912648428,0.8960691125443941,13.492241051426143,11.046959463236224,7.942605958361961,4.766812161810127,2.503416262726271,1.3764689787284383,7.271732416940872,6.133168057104266,4.532087694690935,2.814197943184696,1.5494786912648428,0.8960691125443941,13.492241051426143,11.046959463236224,7.942605958361961,4.766812161810127,2.503416262726271,1.3764689787284383
2.2358285714285717,3.3537428571428576,-4270.71103956,-0.0035955571875092573,1.2810352165511785,0.30791302015785965,1.9579541860374934,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-0.4786644554433694,-0.6998347702578264,0.5912116466187016,0.27943609051397805,1.7689935629521198,0.7048161664322606,3.2226670378839852,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-0.7708548090536882,-0.7433244893512272,0.7417950228689515,0.21065279714654664,2.3263954239974183,1.115232552107023,4.603974902141482,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-1.1447440083891958,-0.7113906249964195,0.8874589948392958,0.0647649410829693,2.951774860690285,1.5331633818715016,6.06591269873637,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-1.5581021682184562,-0.6943088416191394,1.0777939462999206,-0.11969479111366216,3.660001853536355,2.0250518039985645,7.756745784343005,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-1.9517450971943204,-0.7814626092818955,1.2636736603058287,-0.23209434382605254,4.429895948557748,2.572489135378663,9.620337529408868,3.492395437415741,2.978894760875031,2.324515938632044,1.6094144241694317,-2.2723497616352337,-0.9407905460304742,1.394443840773434,-0.3153766922817539,7.966781529858213,6.569778897448016,4.69335326143638,2.789672629526603,1.4387036904795865,0.7186206302662319,14.818835676232972,11.839196066516685,8.214627775652161,4.695758783407713,2.291070560923238,1.0866761087103423,7.966781529858213,6.569778897448016,4.69335326143638,2.789672629526603,1.4387036904795865,0.7186206302662319,14.818835676232972,11.839196066516685,8.214627775652161,4.695758783407713,2.291070560923238,1.0866761087103423,7.966781529858213,6.569778897448016,4.69335326143638,2.789672629526603,1.4387036904795865,0.7186206302662319,14.818835676232972,11.839196066516685,8.214627775652161,4.695758783407713,2.291070560923238,1.0866761087103423,7.966781529858213,6.569778897448016,4.69335326143638,2.789672629526603,1.4387036904795865,0.7186206302662319,14.818835676232972,11.839196066516685,8.214627775652161,4.695758783407713,2.291070560923238,1.0866761087103423,7.966781529858213,6.569778897448016,4.69335326143638,2.789672629526603,1.4387036904795865,0.7186206302662319,14.818835676232972,11.839196066516685,8.214627775652161,4.695758783407713,2.291070560923238,1.0866761087103423
2.2358285714285717,4.471657142857143,-4270.71103756,-0.003593557186832186,1.2810457531823654,0.3079063866758098,1.9579251968196245,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-0.478674901485662,-0.6998523010016695,0.5912529476711333,0.2794711814673375,1.7690053699433617,0.704801435979415,3.222631407381938,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-0.7708633889177399,-0.7433504640684148,0.7418434395048167,0.21069330385389023,2.3264088776337855,1.1152144747142094,4.603931157074156,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-1.1447516587838058,-0.7114228567661024,0.887513143451346,0.06480793129702217,2.9517891385438055,1.5331436204843962,6.065865726360842,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-1.5581091446024364,-0.6943449995645633,1.0778517265466863,-0.11965112401888317,3.66001726905298,2.025029030475011,7.756694246261733,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-1.9517516032319804,-0.7815023247129314,1.263733888286483,-0.23204939928708024,4.4299120148134605,2.5724644551624656,9.620283431581361,3.4924101196117436,2.978908457391825,2.324527986383095,1.609423781267802,-2.2723559742830246,-0.9408325446028082,1.3945066254643326,-0.31533049034498173,7.966829992623171,6.569807496113822,4.693361948631871,2.7896680580654043,1.4386910911770419,0.7186006038576364,14.818928991956506,11.839247367388282,8.214641563721152,4.6957484158835125,2.2910480421214214,1.0866445522521326,7.966829992623171,6.569807496113822,4.693361948631871,2.7896680580654043,1.4386910911770419,0.7186006038576364,14.818928991956506,11.839247367388282,8.214641563721152,4.6957484158835125,2.2910480421214214,1.0866445522521326,7.966829992623171,6.569807496113822,4.693361948631871,2.7896680580654043,1.4386910911770419,0.7186006038576364,14.818928991956506,11.839247367388282,8.214641563721152,4.6957484158835125,2.2910480421214214,1.0866445522521326,7.966829992623171,6.569807496113822,4.693361948631871,2.7896680580654043,1.4386910911770419,0.7186006038576364,14.818928991956506,11.839247367388282,8.214641563721152,4.6957484158835125,2.2910480421214214,1.0866445522521326,7.966829992623171,6.569807496113822,4.693361948631871,2.7896680580654043,1.4386910911770419,0.7186006038576364,14.818928991956506,11.839247367388282,8.214641563721152,4.6957484158835125,2.2910480421214214,1.0866445522521326
